"SMS_Text","Label"
"MI NO. EN LUTON 0125698789 ¡LLAME SI ESTÁS ALREDEDOR! H*,,,","legitimo"
"Oye, estoy muy cachonda, quiero chatear o verme desnuda. Envía mensajes de texto al 69698, carga el texto a las 150 p. m. para cancelar la suscripción, envía un mensaje de texto al 69698,,,","smishing"
"¿Por qué no viniste con nosotros?","legitimo"
"Mismo. Entonces quiero planear un viaje en algún momento...""","legitimo"
"""Aún no estoy seguro, todavía estoy tratando de comunicarme con él"",","legitimo"
"¡Tu servicio de tono de llamada ha cambiado! ¡25 créditos gratis! ¡Vaya a club4mobiles.com para elegir contenido ahora! ¿Detener? txt CLUB STOP al 87070. 150p/semana Club4 PO Box1146 MK45 2WT,,,","smishing"
"El EVO. Solo tuve que descargar flash. ¿Celoso?,,,","legitimo"
"Ringtone Club: obtén la lista de sencillos del Reino Unido en tu móvil cada semana y elige cualquier tono de llamada de alta calidad. Este mensaje es gratuito.,,,","smishing"
"""Ven a mu, estamos solucionando nuestra situación de narcóticos"",,,","legitimo"
"""La noche ha terminado para un día más, la mañana ha llegado de una manera especial. Que sonrías como los rayos del sol y dejes tus preocupaciones en la bahía azul azul."",,,","legitimo"
"BONIFICACIÓN ESPECIAL HMV Se ganarán 500 libras de vales HMV genuinos. Simplemente responda 4 preguntas sencillas. ¡Juega ahora! Envía HMV al 86688 Más información:www.100percent-real.com,,,","smishing"
"""Supongo que USF también podría llevar 1 coche"",","legitimo"
"Ninguna objeción. Mi novio no viene.,,,","legitimo"
"Gracias...,,,","legitimo"
"Dile a Rob que maquille a su novia en el teatro...","legitimo"
"""Genial, te veré en un rato"",,,","legitimo"
"Acabo de enviarlo. Entonces, ¿qué tipo de comida te gusta? ,,,","legitimo"
"¿Todo listo? ¿Todo entregado? ¿Ya están las celebraciones en pleno apogeo?,,,","legitimo"
"¿Te llamaron herramienta?,,,","legitimo"
"\Cuando extrañas a alguien, esa persona definitivamente es especial para ti..... Pero si la persona es tan especial, ¿por qué extrañarla?"", simplemente mantente en contacto\"""" gdeve..""""""","legitimo"
"De acuerdo. pedí dinero hasta donde,,,","legitimo"
"Bueno...,,,","legitimo"
"""Sí, creo que mi chico habitual todavía se ha desmayado por lo de anoche, si te comunicas con alguien, avísame y lo tiraré al suelo"".","legitimo"
"""K, podría pasar esta noche si mi clase termina temprano"",","legitimo"
"De acuerdo..,,,","legitimo"
"Hola bebé, estoy de crucero con mi novia, ¿qué pasa 2? llámame a una hora a casa si te parece bien o llámame a este teléfono ahora con amor jenny xxx,,,","legitimo"
"""Mi vida significa mucho para mí, no porque amo mi vida, sino porque amo a las personas en mi vida, el mundo los llama amigos, yo los llamo mi mundo:-).. Ge:-).."",,,","legitimo"
"""Querido, te enviaré un correo esta noche. Estoy ocupado en la calle, te actualizaré esta noche. Las cosas se ven bien. Varunnathu edukkukayee raksha ollu. Pero es buena en el sentido real"".","legitimo"
"Oye, ¿le dijiste tu nombre a Gautham, ah?","legitimo"
"¿Lo has encontrado? Me siento tan estúpido que la cámara v estaba funcionando...","legitimo"
"Ups. 4 tengo ese poco.,,,","legitimo"
"¿Estás tan ocupado...?","legitimo"
"Accidentalmente eliminé el mensaje. Reenviar por favor.,,,","legitimo"
"Cliente de T-Mobile, ahora puede reclamar su actualización GRATUITA a TELÉFONO CON CÁMARA y una tarjeta SIM de pago y uso por su lealtad. Llame al 0845 021 3680. La oferta finaliza el 28 de febrero. Se aplican términos y condiciones,,,","smishing"
"A menos que sea una situación en la que YOU GO GURL sería más apropiado...","legitimo"
"Hazme daño... Bromea conmigo... Hazme llorar... Pero al final de mi vida, cuando muera, por favor mantén una rosa en mi tumba y di ESTÚPIDO, TE EXTRAÑO... TENGA UN BUEN DÍA BSLVYL,,,","legitimo"
"No puedo contestar el teléfono en este momento. Por favor envía un mensaje,,,","legitimo"
"¿Necesitas un café tomo? No puedo creer que ya sea esa época de la semana...","legitimo"
"""Genial, recuerdo la última vez que drogamos a alguien por primera vez con diésel :V"",,,","legitimo"
"""Mierda, eso es realmente impactante y aterrador, no puedo imaginarlo ni por un segundo. Definitivamente estoy listo para salir por la noche. ¿Crees que hay algún lugar donde pueda pasar la noche y ahorrar en el taxi?""","legitimo"
"¡Ah, y por cierto tienes más comida en tu nevera! ¿Quieres salir a comer esta noche? ,,,","legitimo"
"Es un actor femenino...","legitimo"
"""SMS. ac Blind Date 4U!: Rodds1 tiene 21 años y es de Aberdeen, Reino Unido. Échale un vistazo http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE"",,,","smishing"
"Sí... Por lo que recuerdo... Creo que deberíamos poder reservar...","legitimo"
"Jos pregunta si quieres vernos.","legitimo"
"Jajaja si. Nuestra amistad pende de un hilo porque no compras cosas...","legitimo"
"""TheMob> Echa un vistazo a nuestra selección más reciente de contenido, juegos, tonos, chismes, chicas y deportes. Mantén tu móvil en forma y envía mensajes de texto originales mediante WAP al 82468"",,,","smishing"
"¿Dónde están las llaves del garaje? No están en la estantería...","legitimo"
"Hoy es el DÍA DE LA ACEPCIÓN. ¿Me aceptas como? Hermano Hermana Amante Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Amado Cariño Mejor amigo Sin respuesta significa enemigo,,,","legitimo"
"""¿Crees que eres inteligente? Gana £200 esta semana en nuestro cuestionario semanal, envía un mensaje de texto con PLAY al 85222 ahora. Términos y condiciones WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/semana"",,,","smishing"
"Dice que me llamará cuando su amigo tenga el dinero pero que definitivamente comprará antes de fin de semana...","legitimo"
"""Hola, la forma en que estuve contigo el día 2, es la forma normal, este es mi verdadero yo. TU único. Espero conocerte el resto de mi vida. Espero que encuentres lo que se perdió"".","legitimo"
"Me alegraste el día. Que tengas un gran día también.,,,","legitimo"
"K.k:)avanza feliz pongal.,,,","legitimo"
"""Hmmm... Supongo que podemos hacer 4 kb con power yoga... Jaja, no sé, podemos hacer otro power yoga... Thk got lo oso, me olvidé de liao...""","legitimo"
"""En realidad no amigo, me temo que no tengo amigos :("",,,","legitimo"
"¡Solo diciembre! ¿Tuviste tu móvil hace más de 11 meses? ¡Tienes derecho a actualizar a la última versión móvil con cámara en color de forma gratuita! Llame GRATIS a The Mobile Update Co al 08002986906 ,,,","smishing"
"""Pastel de café, supongo...""...","legitimo"
"""Feliz Navidad para ti también nena, te amo *besos*"",,,","legitimo"
"Oye... ¿Por qué no vamos a ver x men y almorzamos... Jaja...?","legitimo"
"¿Podrías decirle a la gente que voy a ser un poco l8 porque han pasado 2 autobuses porque estaban llenos y todavía estoy esperando 4 1. Pete x,,,","legitimo"
"Eso sería genial. Estaremos en el Gremio. Podríamos encontrarnos en Bristol Road o en algún lugar; nos pondremos en contacto durante el fin de semana. ¡Nuestros planes toman vuelo! Que tengas una buena semana,,,","legitimo"
"Ningún problema. ¿Cómo estás?,,,","legitimo"
"No hay llamadas..mensajes..llamadas perdidas,,,","legitimo"
"Honda:)¿cómo va la clase de hoy?,,,","legitimo"
"""Diría que es una buena señal, pero bueno, ya conoces mi historial leyendo a las mujeres"",","legitimo"
"""Genial, envíame un mensaje de texto cuando estés estacionado"",,,","legitimo"
"Estoy leyendo el mensaje que te acabo de enviar. Se supone que es una broma. Así que léelo bajo esa luz...","legitimo"
"K.k:)apo k.buena película.,,,","legitimo"
"¿Quizás podría sacar el libro hoy y devolverlo inmediatamente...? O algo así.,,,","legitimo"
"¡Llame a Alemania por sólo 1 penique el minuto! Llama desde línea fija a través del número de acceso 0844 861 85 85. Sin prepago. ¡Acceso directo!,,,","smishing"
"Cualquier oportunidad que pudieras haber tenido conmigo se evaporó tan pronto como violaste mi privacidad al robar mi número de teléfono de los documentos de tu empleador. No es nada genial. Por favor no se comunique conmigo nuevamente o lo reportaré a su supervisor.,,,","legitimo"
"¡Especial del Día de San Valentín! ¡Gana más de 1000 £ en nuestro cuestionario y lleva a tu pareja al viaje de su vida! Envíe GO al 83600 ahora. 150p/mensaje grabado. Atención al cliente: 08718720201.,,,","smishing"
"""¡Ta-Daaaaa! Estoy en casa nena, ¿todavía estás despierta?""","legitimo"
"Fresco. Entonces, ¿cómo es que no has bebido ni cenado antes?...","legitimo"
"Sólo durmiendo... y surfeando...","legitimo"
"""Lo siento, te llamaré más tarde"",,,","legitimo"
"¿Me estás llamando verdad? Llama a mi teléfono de mano...,,,","legitimo"
"Ok, eso es genial, muchas gracias.,,,","legitimo"
"¡Supongo que el correo ha llegado entonces! ¡Debes tener miles de mensajes de texto ahora! Feliz lectura. El mío de wiv hola caroline al final es mi favorito. Bendito sea,,,","legitimo"
"¿Dónde te has escondido extraño?","legitimo"
"No me interesa hacer eso.,,,","legitimo"
"Mi hermana superó dos rondas en birla soft ayer...","legitimo"
"Gudnite....tc...practicando...","legitimo"
"Dis es yijue. Acabo de ver tu correo. En caso de que Huiming no te haya enviado mi número. Este es mi numero.,,,","legitimo"
"Un pequeño problema de prestigio ahora...","legitimo"
"¿Te apetece un polvo? Sí. ¿Interesado? sextextuk.com envía un mensaje de texto a XXUK SUZY al 69876. Los mensajes de texto cuestan 1,50 por mensaje. ETN en el sitio web. INCÓGNITA,,,","smishing"
"Solo vigilándote. Realmente extraño ver a Jeremiah. Que tengas un gran mes,,,","legitimo"
"""No puedo ayudarte en eso, nunca he tenido un iPhone"",","legitimo"
"Si no estás en mi auto en una hora y media me volveré loco...","legitimo"
"""¡HOY es el día de lo siento! ¿Si alguna vez estuve enojado contigo, si alguna vez me porté mal o te lastimé? Por favor, por favor, SÓLO ABOFÉTETE porque, es tu culpa, soy básicamente BUENO"",","legitimo"
"¿Alguna vez descubrieron cuánto necesitamos de alcohol? Jay y yo estamos tratando de calcular cuánto podemos gastar de manera segura en marihuana...","legitimo"
"""Gracias por llamar. Olvidé decirle Happy Onam, Sirji. Estoy bien aquí y me acordé de usted cuando conocí a una persona de seguros. Nos vemos en Qatar, Insha Allah. Rakhesh, ex Tata AIG que se unió a TISSCO, Tayseer"".","legitimo"
"Felicitaciones, recibió 500 vales de CD o 125 obsequios garantizados y entrada gratuita. 2 sorteos semanales de 100 mensajes de texto de MÚSICA a 87066 TnC www.Ldew.com1win150ppmx3age16,,,","smishing"
"Su saldo de efectivo es actualmente de 500 libras; para maximizar su ingreso de efectivo, ahora envíe EFECTIVO al 86688 solo 150 peniques/mensaje. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,,,","smishing"
"""Soy actor. Cuando trabajo, trabajo por la noche y duermo hasta tarde. Como estoy desempleado en este momento, SIEMPRE duermo hasta tarde. Cuando estás desempleado, todos los días son sábados.""","legitimo"
"""¡Hola! Acabo de llegar, St Andrews-boy, ¡está muy lejos! Hace frío. Te mantendré informado"",","legitimo"
"Ja, ja, genial, genial, chikku chikku:-):-DB-),,,","legitimo"
"Ah, vale, no hay problema..,,,","legitimo"
"Comprueba el estado de Audrey ahora mismo...","legitimo"
"Ocupado aquí. Intentando terminar para el año nuevo. Estoy deseando conocerte por fin...,,,","legitimo"
"""¡Buenas tardes sol! ¿Cómo amanece ese día? ¿Estamos renovados y felices de estar vivos? ¿Respiramos el aire y sonreímos? Pienso en ti, mi amor... Como siempre"",","legitimo"
"Bueno, sé que Z cuidará de mí. Así que no te preocupes.,,,","legitimo"
"""Update_Now - ¡Oferta de Navidad! ¡Lo último en Motorola, SonyEricsson y Nokia y Bluetooth GRATIS! Minutos dobles y 1000 mensajes de texto en Orange. Llame a MobileUpd8 al 08000839402 o call2optout/F4Q="",,,","smishing"
"Aquí tienes tu código de descuento RP176781. Para detener más mensajes responda detener. www.regalportfolio.co.uk. Atención al cliente 08717205546,,,","smishing"
"¿Qué uniforme? ¿En dónde conseguir?,,,","legitimo"
"""Genial, envíame un mensaje de texto cuando estés listo"",,,","legitimo"
"""Hola mi boytoy... Geeee ya te extraño y acabo de despertar. Ojalá estuvieras aquí en la cama conmigo, abrazándome. Te amo..."",,,","legitimo"
"Te mimaré también en la cama :),,,","legitimo"
"No puedo seguir hablando con la gente si no estoy seguro de poder pagarles si aceptan el precio. Así que por favor dígame qué es lo que realmente quiere comprar y cuánto está dispuesto a pagar...","legitimo"
"""Gracias por su pedido de tono de llamada, referencia T91. Se le cobrarán 4 GBP por semana. Puede darse de baja en cualquier momento llamando al servicio de atención al cliente al 09057039994"",,,","smishing"
"¿Puedes decir qué pasó?","legitimo"
"Podrías haberme visto... no te reconocí Cara. :),,,","legitimo"
"Bueno, no suceden muchas cosas en Lindsay en Año Nuevo *suspiro* Algunos bares en Ptbo y la garza azul tiene algo que hacer...","legitimo"
"Mantén mi payasam allí si Rinu trae...","legitimo"
"Enseñé que el señor Ranjith me llamó. Así que sólo yo envío mensajes de texto así. Porque está verificando sobre el proyecto. Prabu dijo hoy así que solo pa no me confundas..,,,","legitimo"
"""Supongo que es por eso que estás preocupado. Debes saber que hay una manera en que el cuerpo se repara a sí mismo. Y estoy seguro de que no deberías preocuparte. Lo tomaremos con calma. Primero las pruebas, te indicarán cuándo es tu ovulación y luego simplemente relájate. Nada de lo que hayas dicho es motivo para preocuparte, pero seguiré siguiéndote"".","legitimo"
"""Sí, claro, dame un par de minutos para localizar mi billetera"",","legitimo"
"Oye déjalo. no es gran cosa :-) cuídate.,,,","legitimo"
"Oye, llegaré tarde, ah... Nos vemos en el 945+...","legitimo"
"""Doble minutos y mensajes de texto 4 6 meses GRATIS Bluetooth en Orange. Disponible en teléfonos Sony, Nokia Motorola. Llame a MobileUpd8 al 08000839402 o call2optout/N9DX"",,,","smishing"
"Le tomó al Sr. Búho 3 lamidas...","legitimo"
"Lugar del cliente, te llamaré.,,,","legitimo"
"Mm esa vez no te gusta la diversión...""","legitimo"
"Alquiler de línea naranja por 4 meses a mitad de precio y los últimos teléfonos con cámara 4 GRATIS. ¿Tuviste tu teléfono hace 11 meses? ¡Llame a MobilesDirect gratis al 08000938767 para actualizar ahora! o2stoptxt,,,","smishing"
"Sí, tengo mi almuerzo buffet ahora... ¿Ya comiste?","legitimo"
"Eh, qué tarde... ¿Para cenar?","legitimo"
"Oye, entonces, este sábado, ¿vamos solo a la introducción al pilates? ¿O el kickboxing también? ,,,","legitimo"
"Por la mañana solo puedo estar bien.,,,","legitimo"
"Sí, eso creo. Estoy en la oficina pero mi regazo está en la habitación, creo que eso ha sido así durante los últimos días. No cerré eso...""","legitimo"
"¿Te recogerá sobre las 7:30? ¿Qué hora son y que va?,,,","legitimo"
"A partir de aquí, el premio por desempeño se calcula cada dos meses. No para el período actual de un mes.","legitimo"
"En realidad estaba durmiendo y aún podría hacerlo cuando vuelvas a llamar. Entonces un texto es gr8. Eres genial, hermana. Te enviaré un mensaje de texto cuando me despierte.,,,","legitimo"
"""Siempre estás exponiendo tu negocio. Pones fotos de tu trasero en Facebook. Eres una de las personas más abiertas que he conocido. ¿Por qué iba a pensar que una foto de tu habitación te lastimaría, te haría sentir violada?""","legitimo"
"""Buenas noches señor, Al Salam Wahleykkum. Comparto una feliz noticia. Por la gracia de Dios, recibí una oferta de Tayseer, TISSCO y me uní. Espero que esté bien. Inshah Allah, nos vemos en algún momento. Rakhesh, visitante de la India"".","legitimo"
"Hmmm...k...pero quiero cambiar el campo rápidamente da:-)quiero ser administrador del sistema o administrador de red...,,,","legitimo"
